,priority,rule,source,tags,time,output_fields.container.id,output_fields.container.image.repository,output_fields.evt.time,output_fields.fd.name,output_fields.proc.aname[2],output_fields.proc.aname[3],output_fields.proc.aname[4],output_fields.proc.cmdline,output_fields.proc.name,output_fields.proc.pname,output_fields.user.loginuid,output_fields.user.name,output_fields.proc.pcmdline,output_fields.evt.arg.uid,output_fields.user.uid,output_fields.container.name,output_fields.proc.tty,output_fields.container.image.tag,output_fields.container.mounts,is_run_as_root,is_bash_in_args,is_sh_in_args,is_passwd_in_open_args,is_proc_in_open_args,n_failed_syscalls
436,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:20:01.072922967Z,host,,1639408801072922967,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
437,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-13T15:20:38.598234266Z,host,,1639408838598234266,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
438,Notice,Launch Sensitive Mount Container,syscall,"['cis', 'container', 'mitre_lateral_movement']",2021-12-13T15:21:55.401317259Z,b9e321b8767e,quay.io/prometheus/node-exporter,1639408915401317259,,,,,container:b9e321b8767e,,,0,root,,,,node_exporter,,latest,/:/host:ro:false:rslave,1,0,0,0,0,0
439,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:22:22.509774529Z,host,,1639408942509774529,/etc/prometheus/prometheus.yml,bash,sshd,sshd,nano /etc/prometheus/prometheus.yml,nano,sudo,1000,root,sudo nano /etc/prometheus/prometheus.yml,,,,,,,1,0,0,0,0,0
440,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:25:06.103200894Z,host,,1639409106103200894,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
441,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:25:06.130265183Z,host,,1639409106130265183,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
442,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:30:08.327319340Z,host,,1639409408327319340,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
443,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:30:08.390964519Z,host,,1639409408390964519,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
444,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:35:13.388486339Z,host,,1639409713388486339,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
445,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:35:13.390177237Z,host,,1639409713390177237,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
446,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:40:16.229788077Z,host,,1639410016229788077,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
447,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:40:16.248570111Z,host,,1639410016248570111,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
448,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:45:20.163154513Z,host,,1639410320163154513,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
449,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:45:20.163819518Z,host,,1639410320163819518,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
450,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:50:22.012385533Z,host,,1639410622012385533,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
451,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:50:22.024784725Z,host,,1639410622024784725,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
452,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:55:22.184108572Z,host,,1639410922184108572,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
453,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T15:55:22.184447686Z,host,,1639410922184447686,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
454,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:00:04.043586333Z,host,,1639411204043586333,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
455,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:00:04.044380888Z,host,,1639411204044380888,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
456,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:05:08.102310395Z,host,,1639411508102310395,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
457,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:05:08.126970228Z,host,,1639411508126970228,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
458,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:10:12.344720390Z,host,,1639411812344720390,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
459,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:10:12.357759293Z,host,,1639411812357759293,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
460,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:15:16.628160073Z,host,,1639412116628160073,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
461,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:15:16.661815533Z,host,,1639412116661815533,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
462,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:20:21.055521821Z,host,,1639412421055521821,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
463,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:20:21.102641550Z,host,,1639412421102641550,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
464,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:25:22.078950131Z,host,,1639412722078950131,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
465,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:25:22.100041292Z,host,,1639412722100041292,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
466,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:30:02.738747981Z,host,,1639413002738747981,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
467,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:30:02.806665098Z,host,,1639413002806665098,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
468,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:35:07.095594549Z,host,,1639413307095594549,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
469,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:35:07.097620807Z,host,,1639413307097620807,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
470,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:40:11.006927880Z,host,,1639413611006927880,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
471,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:40:11.023713828Z,host,,1639413611023713828,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
472,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:45:14.948675516Z,host,,1639413914948675516,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
473,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:45:14.955882179Z,host,,1639413914955882179,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
474,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:50:18.814852540Z,host,,1639414218814852540,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
475,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:50:18.841568534Z,host,,1639414218841568534,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
476,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:55:22.110698561Z,host,,1639414522110698561,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
477,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T16:55:22.116507887Z,host,,1639414522116507887,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
478,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:00:21.964273922Z,host,,1639414821964273922,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
479,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:00:21.997032358Z,host,,1639414821997032358,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
480,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:05:00.771728503Z,host,,1639415100771728503,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
481,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:05:00.777190453Z,host,,1639415100777190453,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
482,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-13T17:07:37.360158093Z,host,,1639415257360158093,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
483,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-13T17:07:37.368534317Z,host,,1639415257368534317,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
484,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:10:06.117787976Z,host,,1639415406117787976,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
485,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:10:06.121229589Z,host,,1639415406121229589,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
486,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:15:10.669356169Z,host,,1639415710669356169,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
487,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:15:10.678075438Z,host,,1639415710678075438,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
488,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:20:13.534033182Z,host,,1639416013534033182,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
489,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:20:13.547633646Z,host,,1639416013547633646,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
490,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:25:22.103427113Z,host,,1639416322103427113,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
491,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:25:22.128943031Z,host,,1639416322128943031,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
492,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:30:21.921467434Z,host,,1639416621921467434,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
493,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:30:21.924466124Z,host,,1639416621924466124,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
494,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:35:05.365104190Z,host,,1639416905365104190,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
495,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:35:05.389143683Z,host,,1639416905389143683,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
496,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:40:10.303687385Z,host,,1639417210303687385,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
497,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:40:10.315906621Z,host,,1639417210315906621,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
498,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:45:13.739464040Z,host,,1639417513739464040,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
499,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:45:13.753296809Z,host,,1639417513753296809,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
500,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:50:21.895600425Z,host,,1639417821895600425,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
501,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:50:21.904220499Z,host,,1639417821904220499,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
502,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:55:21.988874237Z,host,,1639418121988874237,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
503,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T17:55:21.991102791Z,host,,1639418121991102791,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
504,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:00:21.861020843Z,host,,1639418421861020843,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
505,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:00:21.927083977Z,host,,1639418421927083977,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
506,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:05:21.893965324Z,host,,1639418721893965324,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
507,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:05:21.907520225Z,host,,1639418721907520225,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
508,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:10:21.887066724Z,host,,1639419021887066724,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
509,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:10:21.888370940Z,host,,1639419021888370940,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
510,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:15:21.887943146Z,host,,1639419321887943146,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
511,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:15:21.890423296Z,host,,1639419321890423296,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
512,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:20:21.864163447Z,host,,1639419621864163447,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
513,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:20:21.910849324Z,host,,1639419621910849324,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
514,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:25:22.145122717Z,host,,1639419922145122717,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
515,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-13T18:25:22.163284083Z,host,,1639419922163284083,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
